# TableTheory Coverage Roadmap — COV-4 targets
# Format: <package> <min_percent>
github.com/theory-cloud/tabletheory/v3 70
github.com/theory-cloud/tabletheory/v3/internal/expr 70
github.com/theory-cloud/tabletheory/v3/internal/numutil 70
github.com/theory-cloud/tabletheory/v3/internal/reflectutil 70
github.com/theory-cloud/tabletheory/v3/pkg/consistency 70
github.com/theory-cloud/tabletheory/v3/pkg/core 70
github.com/theory-cloud/tabletheory/v3/pkg/errors 70
github.com/theory-cloud/tabletheory/v3/pkg/index 70
github.com/theory-cloud/tabletheory/v3/pkg/interfaces 70
github.com/theory-cloud/tabletheory/v3/pkg/marshal 70
github.com/theory-cloud/tabletheory/v3/pkg/mocks 70
github.com/theory-cloud/tabletheory/v3/pkg/model 70
github.com/theory-cloud/tabletheory/v3/pkg/naming 70
github.com/theory-cloud/tabletheory/v3/pkg/protection 70
github.com/theory-cloud/tabletheory/v3/pkg/query 70
github.com/theory-cloud/tabletheory/v3/pkg/schema 70
github.com/theory-cloud/tabletheory/v3/pkg/session 70
github.com/theory-cloud/tabletheory/v3/pkg/testing 70
github.com/theory-cloud/tabletheory/v3/pkg/transaction 70
github.com/theory-cloud/tabletheory/v3/pkg/types 70
github.com/theory-cloud/tabletheory/v3/pkg/validation 70
